Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,,ANSWER
1,1636050215660,04/11/2021 18:23:35,1636050215544,-4,04/11/2021 14:23:35,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1636050229016,04/11/2021 18:23:49,1636050228908,-4,04/11/2021 14:23:48,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,1,Screen_1,content,content_video,10637.899999976158,,,,,0,1,0,,,,,,instructions,,
3,1636050231985,04/11/2021 18:23:51,1636050231890,-4,04/11/2021 14:23:51,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,2,Screen_2,button1,response_keyboard,2966.2000000476837,,,sound_on,1,1,0,0,,,,,,instructions,,
4,1636050243373,04/11/2021 18:24:03,1636050243260,-4,04/11/2021 14:24:03,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,3,Screen_2_1,content,content_video,11361.299999952316,,,,,0,1,0,,,,,,instructions,,
5,1636050244754,04/11/2021 18:24:04,1636050244673,-4,04/11/2021 14:24:04,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,4,Screen_2_2,advancementZone,response_keyboard_single,1392.8999999761581,,,max_browser,1,1,0,0,,,,,,instructions,,
6,1636050257058,04/11/2021 18:24:17,1636050256962,-4,04/11/2021 14:24:16,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,5,Screen_3,content,content_video,12281.899999976158,,,,,0,1,0,,,,,,instructions,,
7,1636050258151,04/11/2021 18:24:18,1636050258073,-4,04/11/2021 14:24:18,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,6,Screen_4,advancementZone,response_keyboard_single,1089.6999999284744,,,continue,1,1,0,0,,,,,,instructions,,
8,1636050280516,04/11/2021 18:24:40,1636050280401,-4,04/11/2021 14:24:40,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,7,Screen_5,content,content_video,22321.200000047684,,,,,0,1,0,,,,,,instructions,,
9,1636050281464,04/11/2021 18:24:41,1636050281388,-4,04/11/2021 14:24:41,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,8,Screen_6,advancementZone,response_keyboard_single,964.5,,,continue,1,1,0,0,,,,,,instructions,,
10,1636050288947,04/11/2021 18:24:48,1636050288840,-4,04/11/2021 14:24:48,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,9,Screen_7,content,content_video,7444.299999952316,,,,,0,1,0,,,,,,instructions,,
11,1636050289586,04/11/2021 18:24:49,1636050289504,-4,04/11/2021 14:24:49,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,10,Screen_8,advancementZone,response_keyboard_single,641.6000000238419,,,continue,1,1,0,0,,,,,,instructions,,
12,1636050336587,04/11/2021 18:25:36,1636050336517,-4,04/11/2021 14:25:36,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,1,Screen_1,Zone1,timelimit_screen,46997.864,,,,,0,1,0,,,1,,,training_intro,,
13,1636050350935,04/11/2021 18:25:50,1636050350832,-4,04/11/2021 14:25:50,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,2,Screen_2,content,content_video,14307.200000047684,,,,,0,1,0,,,,,,training_intro,,
14,1636050351738,04/11/2021 18:25:51,1636050351655,-4,04/11/2021 14:25:51,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,3,Screen_3,advancementZone,response_keyboard_single,786.2999999523163,,,continue,1,1,0,0,,,,,,training_intro,,
15,1636050364720,04/11/2021 18:26:04,1636050364612,-4,04/11/2021 14:26:04,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,4,Screen_4,content,content_video,12949.100000023842,,,,,0,1,0,,,,,,training_intro,,
16,1636050365016,04/11/2021 18:26:05,1636050364916,-4,04/11/2021 14:26:04,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,5,Screen_5,advancementZone,response_keyboard_single,280.5,,,continue,1,1,0,0,,,,,,training_intro,,
17,1636050392444,04/11/2021 18:26:32,1636050392345,-4,04/11/2021 14:26:32,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,1,train_2_1_1,content,content_video,27415.600000023842,,,,,0,1,0,,,,,,training,,
18,1636050393027,04/11/2021 18:26:33,1636050392947,-4,04/11/2021 14:26:32,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,4,train_2_2_1,advancementZone,response_keyboard_single,577.7999999523163,,,found_event,1,1,0,0,,,,,,training,,
19,1636050404490,04/11/2021 18:26:44,1636050404392,-4,04/11/2021 14:26:44,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,23,Success,content,content_video,11437.099999904633,,,,,0,1,0,,,,,,training,,
20,1636050404623,04/11/2021 18:26:44,1636050404431,-4,04/11/2021 14:26:44,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,24,Success_2,advancementZone,response_keyboard_single,17.699999928474426,,,continue_experiment,1,1,0,0,,,,,,training,,
21,1636050424256,04/11/2021 18:27:04,1636050424152,-4,04/11/2021 14:27:04,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,25,Instructions_3_1,content,content_video,19714.199999928474,,,,,0,1,0,,,,,,training,,
22,1636050425135,04/11/2021 18:27:05,1636050425047,-4,04/11/2021 14:27:05,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,26,Instructions_3_2,Zone1,response_keyboard_single,873.3999999761581,,,continue,1,1,0,0,,,,,,training,,
23,1636050620926,04/11/2021 18:30:20,1636050620218,-4,04/11/2021 14:30:20,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,195170.40000009537,,,event,1,1,0,0,,,,,,training,,
24,1636050700194,04/11/2021 18:31:40,1636050700089,-4,04/11/2021 14:31:40,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,275044.2000000477,,,event,2,1,0,0,,,,,,training,,
25,1636050724902,04/11/2021 18:32:04,1636050724801,-4,04/11/2021 14:32:04,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,299758,,,event,3,1,0,0,,,,,,training,,
26,1636050831449,04/11/2021 18:33:51,1636050831347,-4,04/11/2021 14:33:51,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,406308.10000002384,,,event,4,1,0,0,,,,,,training,,
27,1636050861950,04/11/2021 18:34:21,1636050861836,-4,04/11/2021 14:34:21,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,436798.10000002384,,,event,5,1,0,0,,,,,,training,,
28,1636050950322,04/11/2021 18:35:50,1636050950212,-4,04/11/2021 14:35:50,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,525178.4000000954,,,event,6,1,0,0,,,,,,training,,
29,1636051025153,04/11/2021 18:37:05,1636051025027,-4,04/11/2021 14:37:05,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,Zone1,timelimit_screen,599995.985,,,,,0,1,0,,,1,,,training,,
30,1636051037084,04/11/2021 18:37:17,1636051036963,-4,04/11/2021 14:37:16,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,28,Ending_Question,content,content_video,11927.599999904633,,,,,0,1,0,,,,,,training,,
31,1636051037216,04/11/2021 18:37:17,1636051037023,-4,04/11/2021 14:37:17,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,29,Ending_Question_2,Zone1,response_keyboard,23.700000047683716,,,yes,1,0,1,0,,,,,,training,,
32,1636051043884,04/11/2021 18:37:23,1636051043765,-4,04/11/2021 14:37:23,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,30,End_1,content,content_video,6736,,,,,0,1,0,,,,,,training,,
33,1636051044431,04/11/2021 18:37:24,1636051044306,-4,04/11/2021 14:37:24,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,31,End_2,advancementZone,response_keyboard_single,518.9000000953674,,,end,1,1,0,0,,,,,,training,,
34,1636051044712,04/11/2021 18:37:24,1636051044310,-4,04/11/2021 14:37:24,68194,4,task-1t2b,,16894215,5f52682826475e5116d539be,4999836,,complete,,618424f86c85b86ea1c78422,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 94.0.4606.81,1440x900,1417x745,,Instructions_and_training,14,Spreadsheet1,,,END TASK,,,,,828766,,,,,0,1,0,,,,,,,,
1,1636050876617,04/11/2021 18:34:36,1636050876471,-5,04/11/2021 13:34:36,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1636050892435,04/11/2021 18:34:52,1636050892327,-5,04/11/2021 13:34:52,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,1,Screen_1,content,content_video,10620.70000000298,,,,,0,1,0,,,,,,instructions,,
3,1636050893670,04/11/2021 18:34:53,1636050893544,-5,04/11/2021 13:34:53,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,2,Screen_2,button1,response_keyboard,1205.7999999970198,,,sound_on,1,1,0,0,,,,,,instructions,,
4,1636050905101,04/11/2021 18:35:05,1636050905002,-5,04/11/2021 13:35:05,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,3,Screen_2_1,content,content_video,11451.09999999404,,,,,0,1,0,,,,,,instructions,,
5,1636050906569,04/11/2021 18:35:06,1636050906464,-5,04/11/2021 13:35:06,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,4,Screen_2_2,advancementZone,response_keyboard_single,1448.4000000059605,,,max_browser,1,1,0,0,,,,,,instructions,,
6,1636050918855,04/11/2021 18:35:18,1636050918735,-5,04/11/2021 13:35:18,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,5,Screen_3,content,content_video,12265.20000000298,,,,,0,1,0,,,,,,instructions,,
7,1636050919059,04/11/2021 18:35:19,1636050918933,-5,04/11/2021 13:35:18,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,6,Screen_4,advancementZone,response_keyboard_single,181.79999999701977,,,continue,1,1,0,0,,,,,,instructions,,
8,1636050941429,04/11/2021 18:35:41,1636050941251,-5,04/11/2021 13:35:41,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,7,Screen_5,content,content_video,22314.89999999106,,,,,0,1,0,,,,,,instructions,,
9,1636050942267,04/11/2021 18:35:42,1636050942120,-5,04/11/2021 13:35:42,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,8,Screen_6,advancementZone,response_keyboard_single,851.2000000029802,,,continue,1,1,0,0,,,,,,instructions,,
10,1636050949647,04/11/2021 18:35:49,1636050949532,-5,04/11/2021 13:35:49,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,9,Screen_7,content,content_video,7405.600000008941,,,,,0,1,0,,,,,,instructions,,
11,1636050950382,04/11/2021 18:35:50,1636050950286,-5,04/11/2021 13:35:50,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,10,Screen_8,advancementZone,response_keyboard_single,738.6999999880791,,,continue,1,1,0,0,,,,,,instructions,,
12,1636050997409,04/11/2021 18:36:37,1636050997296,-5,04/11/2021 13:36:37,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,1,Screen_1,Zone1,timelimit_screen,46999.38399999999,,,,,0,1,0,,,1,,,training_intro,,
13,1636051011709,04/11/2021 18:36:51,1636051011586,-5,04/11/2021 13:36:51,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,2,Screen_2,content,content_video,14283.29999999702,,,,,0,1,0,,,,,,training_intro,,
14,1636051012281,04/11/2021 18:36:52,1636051012176,-5,04/11/2021 13:36:52,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,3,Screen_3,advancementZone,response_keyboard_single,565.3999999910593,,,continue,1,1,0,0,,,,,,training_intro,,
15,1636051025213,04/11/2021 18:37:05,1636051025112,-5,04/11/2021 13:37:05,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,4,Screen_4,content,content_video,12930.79999999702,,,,,0,1,0,,,,,,training_intro,,
16,1636051026668,04/11/2021 18:37:06,1636051026578,-5,04/11/2021 13:37:06,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,5,Screen_5,advancementZone,response_keyboard_single,1448.8999999910593,,,continue,1,1,0,0,,,,,,training_intro,,
17,1636051054081,04/11/2021 18:37:34,1636051053975,-5,04/11/2021 13:37:33,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,1,train_2_1_1,content,content_video,27380.5,,,,,0,1,0,,,,,,training,,
18,1636051054835,04/11/2021 18:37:34,1636051054727,-5,04/11/2021 13:37:34,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,4,train_2_2_1,advancementZone,response_keyboard_single,736.2000000029802,,,found_event,1,1,0,0,,,,,,training,,
19,1636051066268,04/11/2021 18:37:46,1636051066167,-5,04/11/2021 13:37:46,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,23,Success,content,content_video,11435,,,,,0,1,0,,,,,,training,,
20,1636051067705,04/11/2021 18:37:47,1636051067602,-5,04/11/2021 13:37:47,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,24,Success_2,advancementZone,response_keyboard_single,1420.7999999970198,,,continue_experiment,1,1,0,0,,,,,,training,,
21,1636051087414,04/11/2021 18:38:07,1636051087300,-5,04/11/2021 13:38:07,68194,4,task-1t2b,,16894499,6112cc64de1d2b86464b9750,4999902,,complete,,618427895932cc034128f5b5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 95.0.4638.54,1440x900,1440x821,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,25,Instructions_3_1,content,content_video,19692.90000000596,,,,,0,1,0,,,,,,training,,
